"CubeId";"devkum"
"PublishingDate";"2017-03-01 14:30"

"Date";"D0";"D1";"Value"
"2002-06";"M1";"EUR1";"1.4725"
"2002-06";"M1";"GBP1";"2.2721"
"2002-06";"M1";"DKK100";"19.81"
"2002-06";"M1";"NOK100";"19.85"
"2002-06";"M1";"CZK100";"4.9929"
"2002-06";"M1";"HUF100";"0.601"
"2002-06";"M1";"PLN100";"36.63"
"2002-06";"M1";"RUB100";"4.71"
"2002-06";"M1";"SEK100";"16.18"
"2002-06";"M1";"TRY100";"0.0000941"
"2002-06";"M1";"USD1";"1.4835"
"2002-06";"M1";"CAD1";"0.9828"
"2002-06";"M1";"ARS100";"38.53"
"2002-06";"M1";"BRL100";"52.5"
"2002-06";"M1";"MXN100";"14.89"
"2002-06";"M1";"ZAR1";"0.1426"
"2002-06";"M1";"JPY100";"1.245"
"2002-06";"M1";"AUD1";"0.8346"
"2002-06";"M1";"CNY100";"17.951"
"2002-06";"M1";"HKD100";"19.0195"
"2002-06";"M1";"KRW100";"0.1234"
"2002-06";"M1";"MYR100";"39.03"
"2002-06";"M1";"NZD1";"0.7239"
"2002-06";"M1";"SGD100";"84.17"
"2002-06";"M1";"THB100";"3.5713"
"2002-06";"M1";"XDR1";"1.96269"
"2002-07";"M0";"EUR1";"1.4626"
"2002-07";"M0";"GBP1";"2.29"
"2002-07";"M0";"DKK100";"19.6826"
"2002-07";"M0";"NOK100";"19.7274"
"2002-07";"M0";"CZK100";"4.9211"
"2002-07";"M0";"HUF100";"0.5927"
"2002-07";"M0";"PLN100";"35.7648"
"2002-07";"M0";"RUB100";"4.6704"
"2002-07";"M0";"SEK100";"15.7717"
"2002-07";"M0";"TRY100";"0.000088"
"2002-07";"M0";"USD1";"1.474"
"2002-07";"M0";"CAD1";"0.9555"
"2002-07";"M0";"ARS100";"40.5265"
"2002-07";"M0";"BRL100";"50.5"
"2002-07";"M0";"MXN100";"15.0539"
"2002-07";"M0";"ZAR1";"0.1455"
"2002-07";"M0";"JPY100";"1.248217"
"2002-07";"M0";"AUD1";"0.8162"
"2002-07";"M0";"CNY100";"17.79626087"
"2002-07";"M0";"HKD100";"18.897057"
"2002-07";"M0";"KRW100";"0.1244"
"2002-07";"M0";"MYR100";"38.7843"
"2002-07";"M0";"NZD1";"0.7082"
"2002-07";"M0";"SGD100";"84.0426"
"2002-07";"M0";"THB100";"3.5736"
"2002-07";"M0";"XDR1";"1.96031"
"2002-07";"M1";"EUR1";"1.4547"
"2002-07";"M1";"GBP1";"2.3261"
"2002-07";"M1";"DKK100";"19.58"
"2002-07";"M1";"NOK100";"19.57"
"2002-07";"M1";"CZK100";"4.7956"
"2002-07";"M1";"HUF100";"0.5935"
"2002-07";"M1";"PLN100";"35.59"
"2002-07";"M1";"RUB100";"4.71"
"2002-07";"M1";"SEK100";"15.73"
"2002-07";"M1";"TRY100";"0.0000874"
"2002-07";"M1";"USD1";"1.4864"
"2002-07";"M1";"CAD1";"0.9454"
"2002-07";"M1";"ARS100";"40.72"
"2002-07";"M1";"BRL100";"44.3"
"2002-07";"M1";"MXN100";"15.24"
"2002-07";"M1";"ZAR1";"0.146"
"2002-07";"M1";"JPY100";"1.2425"
"2002-07";"M1";"AUD1";"0.8116"
"2002-07";"M1";"CNY100";"17.925"
"2002-07";"M1";"HKD100";"19.0564"
"2002-07";"M1";"KRW100";"0.1251"
"2002-07";"M1";"MYR100";"39.11"
"2002-07";"M1";"NZD1";"0.6974"
"2002-07";"M1";"SGD100";"84.32"
"2002-07";"M1";"THB100";"3.539"
"2002-07";"M1";"XDR1";"1.96653"
"2002-08";"M0";"EUR1";"1.4639"
"2002-08";"M0";"GBP1";"2.2998"
"2002-08";"M0";"DKK100";"19.7038"
"2002-08";"M0";"NOK100";"19.6881"
"2002-08";"M0";"CZK100";"4.7469"
"2002-08";"M0";"HUF100";"0.5965"
"2002-08";"M0";"PLN100";"35.8714"
"2002-08";"M0";"RUB100";"4.7405"
"2002-08";"M0";"SEK100";"15.829"
"2002-08";"M0";"TRY100";"0.000091"
"2002-08";"M0";"USD1";"1.4977"
"2002-08";"M0";"CAD1";"0.9547"
"2002-08";"M0";"ARS100";"41.319"
"2002-08";"M0";"BRL100";"48.2095"
"2002-08";"M0";"MXN100";"15.2214"
"2002-08";"M0";"ZAR1";"0.141"
"2002-08";"M0";"JPY100";"1.257938"
"2002-08";"M0";"AUD1";"0.81109"
"2002-08";"M0";"CNY100";"18.08309091"
"2002-08";"M0";"HKD100";"19.200386"
"2002-08";"M0";"KRW100";"0.125"
"2002-08";"M0";"MYR100";"39.4067"
"2002-08";"M0";"NZD1";"0.6948"
"2002-08";"M0";"SGD100";"85.2819"
"2002-08";"M0";"THB100";"3.5477"
"2002-08";"M0";"XDR1";"1.978914"
"2002-08";"M1";"EUR1";"1.4688"
"2002-08";"M1";"GBP1";"2.3178"
"2002-08";"M1";"DKK100";"19.78"
"2002-08";"M1";"NOK100";"19.89"
"2002-08";"M1";"CZK100";"4.8187"
"2002-08";"M1";"HUF100";"0.5981"
"2002-08";"M1";"PLN100";"35.99"
"2002-08";"M1";"RUB100";"4.72"
"2002-08";"M1";"SEK100";"16.03"
"2002-08";"M1";"TRY100";"0.0000911"
"2002-08";"M1";"USD1";"1.4914"
"2002-08";"M1";"CAD1";"0.9575"
"2002-08";"M1";"ARS100";"41.2"
"2002-08";"M1";"BRL100";"48.5"
"2002-08";"M1";"MXN100";"15.04"
"2002-08";"M1";"ZAR1";"0.14"
"2002-08";"M1";"JPY100";"1.2641"
"2002-08";"M1";"AUD1";"0.8249"
"2002-08";"M1";"CNY100";"18.127"
"2002-08";"M1";"HKD100";"19.12"
"2002-08";"M1";"KRW100";"0.1241"
"2002-08";"M1";"MYR100";"39.24"
"2002-08";"M1";"NZD1";"0.7014"
"2002-08";"M1";"SGD100";"85.29"
"2002-08";"M1";"THB100";"3.5316"
"2002-08";"M1";"XDR1";"1.97892"
"2002-09";"M0";"EUR1";"1.4651"
"2002-09";"M0";"GBP1";"2.323"
"2002-09";"M0";"DKK100";"19.7229"
"2002-09";"M0";"NOK100";"19.8938"
"2002-09";"M0";"CZK100";"4.8464"
"2002-09";"M0";"HUF100";"0.6005"
"2002-09";"M0";"PLN100";"35.9757"
"2002-09";"M0";"RUB100";"4.7171"
"2002-09";"M0";"SEK100";"15.9752"
"2002-09";"M0";"TRY100";"0.00009"
"2002-09";"M0";"USD1";"1.4938"
"2002-09";"M0";"CAD1";"0.9493"
"2002-09";"M0";"ARS100";"40.9371"
"2002-09";"M0";"BRL100";"45.3238"
"2002-09";"M0";"MXN100";"14.84"
"2002-09";"M0";"ZAR1";"0.1406"
"2002-09";"M0";"JPY100";"1.23741"
"2002-09";"M0";"AUD1";"0.816781"
"2002-09";"M0";"CNY100";"18.05109524"
"2002-09";"M0";"HKD100";"19.151262"
"2002-09";"M0";"KRW100";"0.1234"
"2002-09";"M0";"MYR100";"39.3071"
"2002-09";"M0";"NZD1";"0.7021"
"2002-09";"M0";"SGD100";"84.5943"
"2002-09";"M0";"THB100";"3.486"
"2002-09";"M0";"XDR1";"1.974154"
"2002-09";"M1";"EUR1";"1.4637"
"2002-09";"M1";"GBP1";"2.327"
"2002-09";"M1";"DKK100";"19.71"
"2002-09";"M1";"NOK100";"19.89"
"2002-09";"M1";"CZK100";"4.8399"
"2002-09";"M1";"HUF100";"0.6009"
"2002-09";"M1";"PLN100";"35.93"
"2002-09";"M1";"RUB100";"4.69"
"2002-09";"M1";"SEK100";"16.02"
"2002-09";"M1";"TRY100";"0.0000895"
"2002-09";"M1";"USD1";"1.4885"
"2002-09";"M1";"CAD1";"0.9439"
"2002-09";"M1";"ARS100";"40.01"
"2002-09";"M1";"BRL100";"38.4"
"2002-09";"M1";"MXN100";"14.6"
"2002-09";"M1";"ZAR1";"0.1406"
"2002-09";"M1";"JPY100";"1.2226"
"2002-09";"M1";"AUD1";"0.8103"
"2002-09";"M1";"CNY100";"17.822"
"2002-09";"M1";"HKD100";"19.0838"
"2002-09";"M1";"KRW100";"0.1212"
"2002-09";"M1";"MYR100";"39.17"
"2002-09";"M1";"NZD1";"0.7005"
"2002-09";"M1";"SGD100";"83.76"
"2002-09";"M1";"THB100";"3.4361"
"2002-09";"M1";"XDR1";"1.96182"
"2002-10";"M0";"EUR1";"1.4649"
"2002-10";"M0";"GBP1";"2.3242"
"2002-10";"M0";"DKK100";"19.713"
"2002-10";"M0";"NOK100";"19.9561"
"2002-10";"M0";"CZK100";"4.7738"
"2002-10";"M0";"HUF100";"0.6013"
"2002-10";"M0";"PLN100";"36.2287"
"2002-10";"M0";"RUB100";"4.7048"
"2002-10";"M0";"SEK100";"16.0848"
"2002-10";"M0";"TRY100";"0.00009"
"2002-10";"M0";"USD1";"1.4929"
"2002-10";"M0";"CAD1";"0.9458"
"2002-10";"M0";"ARS100";"40.7109"
"2002-10";"M0";"BRL100";"39.2739"
"2002-10";"M0";"MXN100";"14.7904"
"2002-10";"M0";"ZAR1";"0.1444"
"2002-10";"M0";"JPY100";"1.205052"
"2002-10";"M0";"AUD1";"0.821026"
"2002-10";"M0";"CNY100";"18.03608696"
"2002-10";"M0";"HKD100";"19.140774"
"2002-10";"M0";"KRW100";"0.1203"
"2002-10";"M0";"MYR100";"39.2813"
"2002-10";"M0";"NZD1";"0.7183"
"2002-10";"M0";"SGD100";"83.6048"
"2002-10";"M0";"THB100";"3.4188"
"2002-10";"M0";"XDR1";"1.968445"
"2002-10";"M1";"EUR1";"1.4627"
"2002-10";"M1";"GBP1";"2.3116"
"2002-10";"M1";"DKK100";"19.67"
"2002-10";"M1";"NOK100";"19.86"
"2002-10";"M1";"CZK100";"4.73"
"2002-10";"M1";"HUF100";"0.6048"
"2002-10";"M1";"PLN100";"36.75"
"2002-10";"M1";"RUB100";"4.66"
"2002-10";"M1";"SEK100";"16.1"
"2002-10";"M1";"TRY100";"0.0000888"
"2002-10";"M1";"USD1";"1.4823"
"2002-10";"M1";"CAD1";"0.9454"
"2002-10";"M1";"ARS100";"41.75"
"2002-10";"M1";"BRL100";"40"
"2002-10";"M1";"MXN100";"14.55"
"2002-10";"M1";"ZAR1";"0.1472"
"2002-10";"M1";"JPY100";"1.2091"
"2002-10";"M1";"AUD1";"0.8207"
"2002-10";"M1";"CNY100";"17.856"
"2002-10";"M1";"HKD100";"19.0043"
"2002-10";"M1";"KRW100";"0.1213"
"2002-10";"M1";"MYR100";"39"
"2002-10";"M1";"NZD1";"0.7171"
"2002-10";"M1";"SGD100";"83.81"
"2002-10";"M1";"THB100";"3.4225"
"2002-10";"M1";"XDR1";"1.96091"
"2002-11";"M0";"EUR1";"1.4673"
"2002-11";"M0";"GBP1";"2.3028"
"2002-11";"M0";"DKK100";"19.749"
"2002-11";"M0";"NOK100";"20.0276"
"2002-11";"M0";"CZK100";"4.7697"
"2002-11";"M0";"HUF100";"0.6154"
"2002-11";"M0";"PLN100";"37.0652"
"2002-11";"M0";"RUB100";"4.6"
"2002-11";"M0";"SEK100";"16.1524"
"2002-11";"M0";"TRY100";"0.000091"
"2002-11";"M0";"USD1";"1.4651"
"2002-11";"M0";"CAD1";"0.9325"
"2002-11";"M0";"ARS100";"41.4519"
"2002-11";"M0";"BRL100";"40.8619"
"2002-11";"M0";"MXN100";"14.3686"
"2002-11";"M0";"ZAR1";"0.1517"
"2002-11";"M0";"JPY100";"1.205329"
"2002-11";"M0";"AUD1";"0.822171"
"2002-11";"M0";"CNY100";"17.70780952"
"2002-11";"M0";"HKD100";"18.785119"
"2002-11";"M0";"KRW100";"0.1209"
"2002-11";"M0";"MYR100";"38.5524"
"2002-11";"M0";"NZD1";"0.7273"
"2002-11";"M0";"SGD100";"83.0343"
"2002-11";"M0";"THB100";"3.3817"
"2002-11";"M0";"XDR1";"1.949818"
"2002-11";"M1";"EUR1";"1.4756"
"2002-11";"M1";"GBP1";"2.3029"
"2002-11";"M1";"DKK100";"19.87"
"2002-11";"M1";"NOK100";"20.24"
"2002-11";"M1";"CZK100";"4.7815"
"2002-11";"M1";"HUF100";"0.6206"
"2002-11";"M1";"PLN100";"37.1"
"2002-11";"M1";"RUB100";"4.67"
"2002-11";"M1";"SEK100";"16.27"
"2002-11";"M1";"TRY100";"0.0000957"
"2002-11";"M1";"USD1";"1.487"
"2002-11";"M1";"CAD1";"0.9442"
"2002-11";"M1";"ARS100";"41.65"
"2002-11";"M1";"BRL100";"41.7"
"2002-11";"M1";"MXN100";"14.69"
"2002-11";"M1";"ZAR1";"0.1602"
"2002-11";"M1";"JPY100";"1.213"
"2002-11";"M1";"AUD1";"0.8312"
"2002-11";"M1";"CNY100";"17.931"
"2002-11";"M1";"HKD100";"19.0668"
"2002-11";"M1";"KRW100";"0.123"
"2002-11";"M1";"MYR100";"39.13"
"2002-11";"M1";"NZD1";"0.7381"
"2002-11";"M1";"SGD100";"84.32"
"2002-11";"M1";"THB100";"3.4231"
"2002-11";"M1";"XDR1";"1.96758"
"2002-12";"M0";"EUR1";"1.468"
"2002-12";"M0";"GBP1";"2.2855"
"2002-12";"M0";"DKK100";"19.763"
"2002-12";"M0";"NOK100";"20.1"
"2002-12";"M0";"CZK100";"4.7065"
"2002-12";"M0";"HUF100";"0.621"
"2002-12";"M0";"PLN100";"36.7995"
"2002-12";"M0";"RUB100";"4.5225"
"2002-12";"M0";"SEK100";"16.1295"
"2002-12";"M0";"TRY100";"0.000091"
"2002-12";"M0";"USD1";"1.441"
"2002-12";"M0";"CAD1";"0.9243"
"2002-12";"M0";"ARS100";"41.05"
"2002-12";"M0";"BRL100";"39.545"
"2002-12";"M0";"MXN100";"14.0975"
"2002-12";"M0";"ZAR1";"0.1608"
"2002-12";"M0";"JPY100";"1.18103"
"2002-12";"M0";"AUD1";"0.812375"
"2002-12";"M0";"CNY100";"17.35581818"
"2002-12";"M0";"HKD100";"18.47728"
"2002-12";"M0";"KRW100";"0.1193"
"2002-12";"M0";"MYR100";"37.9165"
"2002-12";"M0";"NZD1";"0.7355"
"2002-12";"M0";"SGD100";"82.1415"
"2002-12";"M0";"THB100";"3.3254"
"2002-12";"M0";"XDR1";"1.929877"
"2002-12";"M1";"EUR1";"1.4525"
"2002-12";"M1";"GBP1";"2.2323"
"2002-12";"M1";"DKK100";"19.57"
"2002-12";"M1";"NOK100";"19.92"
"2002-12";"M1";"CZK100";"4.6079"
"2002-12";"M1";"HUF100";"0.6153"
"2002-12";"M1";"PLN100";"36.08"
"2002-12";"M1";"RUB100";"4.34"
"2002-12";"M1";"SEK100";"15.81"
"2002-12";"M1";"TRY100";"0.0000843"
"2002-12";"M1";"USD1";"1.3872"
"2002-12";"M1";"CAD1";"0.88"
"2002-12";"M1";"ARS100";"41.16"
"2002-12";"M1";"BRL100";"39.1"
"2002-12";"M1";"MXN100";"13.25"
"2002-12";"M1";"ZAR1";"0.1601"
"2002-12";"M1";"JPY100";"1.169"
"2002-12";"M1";"AUD1";"0.7852"
"2002-12";"M1";"CNY100";"16.693"
"2002-12";"M1";"HKD100";"17.7871"
"2002-12";"M1";"KRW100";"0.1169"
"2002-12";"M1";"MYR100";"36.5"
"2002-12";"M1";"NZD1";"0.7311"
"2002-12";"M1";"SGD100";"79.86"
"2002-12";"M1";"THB100";"3.2148"
"2002-12";"M1";"XDR1";"1.88539"
"2003-01";"M0";"EUR1";"1.4623"
"2003-01";"M0";"GBP1";"2.2242"
"2003-01";"M0";"DKK100";"19.6695"
"2003-01";"M0";"NOK100";"19.9181"
"2003-01";"M0";"CZK100";"4.6413"
"2003-01";"M0";"HUF100";"0.6075"
"2003-01";"M0";"PLN100";"35.8971"
"2003-01";"M0";"RUB100";"4.32"
"2003-01";"M0";"SEK100";"15.9343"
"2003-01";"M0";"TRY100";"0.000083"
"2003-01";"M0";"USD1";"1.3759"
"2003-01";"M0";"CAD1";"0.8934"
"2003-01";"M0";"ARS100";"42.1"
"2003-01";"M0";"BRL100";"40.1048"
"2003-01";"M0";"MXN100";"12.9533"
"2003-01";"M0";"ZAR1";"0.158"
"2003-01";"M0";"JPY100";"1.158624"
"2003-01";"M0";"AUD1";"0.803333"
"2003-01";"M0";"CNY100";"16.61986957"
"2003-01";"M0";"HKD100";"17.641129"
"2003-01";"M0";"KRW100";"0.1169"
"2003-01";"M0";"MYR100";"36.2048"
"2003-01";"M0";"NZD1";"0.7448"
"2003-01";"M0";"SGD100";"79.2757"
"2003-01";"M0";"THB100";"3.2181"
"2003-01";"M0";"XDR1";"1.879962"
"2003-01";"M1";"EUR1";"1.4671"
"2003-01";"M1";"GBP1";"2.2436"
"2003-01";"M1";"DKK100";"19.73"
"2003-01";"M1";"NOK100";"19.68"
"2003-01";"M1";"CZK100";"4.6382"
"2003-01";"M1";"HUF100";"0.6"
"2003-01";"M1";"PLN100";"35.58"
"2003-01";"M1";"RUB100";"4.26"
"2003-01";"M1";"SEK100";"15.94"
"2003-01";"M1";"TRY100";"0.0000824"
"2003-01";"M1";"USD1";"1.3562"
"2003-01";"M1";"CAD1";"0.8876"
"2003-01";"M1";"ARS100";"41.6"
"2003-01";"M1";"BRL100";"38.1"
"2003-01";"M1";"MXN100";"12.4"
"2003-01";"M1";"ZAR1";"0.1573"
"2003-01";"M1";"JPY100";"1.1387"
"2003-01";"M1";"AUD1";"0.7993"
"2003-01";"M1";"CNY100";"16.532"
"2003-01";"M1";"HKD100";"17.387"
"2003-01";"M1";"KRW100";"0.1164"
"2003-01";"M1";"MYR100";"35.68"
"2003-01";"M1";"NZD1";"0.7409"
"2003-01";"M1";"SGD100";"78.1"
"2003-01";"M1";"THB100";"3.1731"
"2003-01";"M1";"XDR1";"1.86838"
"2003-02";"M0";"EUR1";"1.4672"
"2003-02";"M0";"GBP1";"2.1922"
"2003-02";"M0";"DKK100";"19.7365"
"2003-02";"M0";"NOK100";"19.4405"
"2003-02";"M0";"CZK100";"4.6345"
"2003-02";"M0";"HUF100";"0.5981"
"2003-02";"M0";"PLN100";"35.2135"
"2003-02";"M0";"RUB100";"4.297"
"2003-02";"M0";"SEK100";"16.0285"
"2003-02";"M0";"TRY100";"0.000083"
"2003-02";"M0";"USD1";"1.3616"
"2003-02";"M0";"CAD1";"0.8997"
"2003-02";"M0";"ARS100";"42.971"
"2003-02";"M0";"BRL100";"37.895"
"2003-02";"M0";"MXN100";"12.449"
"2003-02";"M0";"ZAR1";"0.1636"
"2003-02";"M0";"JPY100";"1.140565"
"2003-02";"M0";"AUD1";"0.80973"
"2003-02";"M0";"CNY100";"16.439"
"2003-02";"M0";"HKD100";"17.45763"
"2003-02";"M0";"KRW100";"0.1142"
"2003-02";"M0";"MYR100";"35.8275"
"2003-02";"M0";"NZD1";"0.7538"
"2003-02";"M0";"SGD100";"78.007"
"2003-02";"M0";"THB100";"3.1737"
"2003-02";"M0";"XDR1";"1.865781"
"2003-02";"M1";"EUR1";"1.463"
"2003-02";"M1";"GBP1";"2.147"
"2003-02";"M1";"DKK100";"19.69"
"2003-02";"M1";"NOK100";"18.86"
"2003-02";"M1";"CZK100";"4.606"
"2003-02";"M1";"HUF100";"0.6004"
"2003-02";"M1";"PLN100";"34.74"
"2003-02";"M1";"RUB100";"4.31"
"2003-02";"M1";"SEK100";"16.01"
"2003-02";"M1";"TRY100";"0.0000847"
"2003-02";"M1";"USD1";"1.3606"
"2003-02";"M1";"CAD1";"0.9108"
"2003-02";"M1";"ARS100";"42.65"
"2003-02";"M1";"BRL100";"38.2"
"2003-02";"M1";"MXN100";"12.34"
"2003-02";"M1";"ZAR1";"0.1686"
"2003-02";"M1";"JPY100";"1.1554"
"2003-02";"M1";"AUD1";"0.8233"
"2003-02";"M1";"CNY100";"16.365"
"2003-02";"M1";"HKD100";"17.4454"
"2003-02";"M1";"KRW100";"0.114"
"2003-02";"M1";"MYR100";"35.8"
"2003-02";"M1";"NZD1";"0.7614"
"2003-02";"M1";"SGD100";"78.27"
"2003-02";"M1";"THB100";"3.1827"
"2003-02";"M1";"XDR1";"1.85818"
"2003-03";"M0";"EUR1";"1.469"
"2003-03";"M0";"GBP1";"2.1505"
"2003-03";"M0";"DKK100";"19.7743"
"2003-03";"M0";"NOK100";"18.7267"
"2003-03";"M0";"CZK100";"4.6238"
"2003-03";"M0";"HUF100";"0.5975"
"2003-03";"M0";"PLN100";"33.8876"
"2003-03";"M0";"RUB100";"4.3224"
"2003-03";"M0";"SEK100";"15.9252"
"2003-03";"M0";"TRY100";"0.000081"
"2003-03";"M0";"USD1";"1.3592"
"2003-03";"M0";"CAD1";"0.9212"
"2003-03";"M0";"ARS100";"44.1143"
"2003-03";"M0";"BRL100";"39.219"
"2003-03";"M0";"MXN100";"12.4524"
"2003-03";"M0";"ZAR1";"0.1686"
"2003-03";"M0";"JPY100";"1.145752"
"2003-03";"M0";"AUD1";"0.818552"
"2003-03";"M0";"CNY100";"16.44490476"
"2003-03";"M0";"HKD100";"17.426971"
"2003-03";"M0";"KRW100";"0.1099"
"2003-03";"M0";"MYR100";"35.7629"
"2003-03";"M0";"NZD1";"0.7537"
"2003-03";"M0";"SGD100";"77.4971"
"2003-03";"M0";"THB100";"3.1781"
"2003-03";"M0";"XDR1";"1.86292"
"2003-03";"M1";"EUR1";"1.4765"
"2003-03";"M1";"GBP1";"2.1395"
"2003-03";"M1";"DKK100";"19.88"
"2003-03";"M1";"NOK100";"18.68"
"2003-03";"M1";"CZK100";"4.6197"
"2003-03";"M1";"HUF100";"0.5975"
"2003-03";"M1";"PLN100";"33.52"
"2003-03";"M1";"RUB100";"4.33"
"2003-03";"M1";"SEK100";"15.98"
"2003-03";"M1";"TRY100";"0.0000795"
"2003-03";"M1";"USD1";"1.358"
"2003-03";"M1";"CAD1";"0.9253"
"2003-03";"M1";"ARS100";"45.57"
"2003-03";"M1";"BRL100";"40.4"
"2003-03";"M1";"MXN100";"12.69"
"2003-03";"M1";"ZAR1";"0.1707"
"2003-03";"M1";"JPY100";"1.1428"
"2003-03";"M1";"AUD1";"0.82"
"2003-03";"M1";"CNY100";"16.352"
"2003-03";"M1";"HKD100";"17.4114"
"2003-03";"M1";"KRW100";"0.1082"
"2003-03";"M1";"MYR100";"35.73"
"2003-03";"M1";"NZD1";"0.7519"
"2003-03";"M1";"SGD100";"77.01"
"2003-03";"M1";"THB100";"3.1662"
"2003-03";"M1";"XDR1";"1.8597"
"2003-04";"M0";"EUR1";"1.4954"
"2003-04";"M0";"GBP1";"2.1676"
"2003-04";"M0";"DKK100";"20.1335"
"2003-04";"M0";"NOK100";"19.088"
"2003-04";"M0";"CZK100";"4.7245"
"2003-04";"M0";"HUF100";"0.6081"
"2003-04";"M0";"PLN100";"34.732"
"2003-04";"M0";"RUB100";"4.4135"
"2003-04";"M0";"SEK100";"16.3265"
"2003-04";"M0";"TRY100";"0.000084"
"2003-04";"M0";"USD1";"1.3773"
"2003-04";"M0";"CAD1";"0.9428"
"2003-04";"M0";"ARS100";"47.369"
"2003-04";"M0";"BRL100";"43.985"
"2003-04";"M0";"MXN100";"12.982"
"2003-04";"M0";"ZAR1";"0.1791"
"2003-04";"M0";"JPY100";"1.149235"
"2003-04";"M0";"AUD1";"0.83851"
"2003-04";"M0";"CNY100";"16.649"
"2003-04";"M0";"HKD100";"17.65831"
"2003-04";"M0";"KRW100";"0.1117"
"2003-04";"M0";"MYR100";"36.24"
"2003-04";"M0";"NZD1";"0.7583"
"2003-04";"M0";"SGD100";"77.4995"
"2003-04";"M0";"THB100";"3.2083"
"2003-04";"M0";"XDR1";"1.888391"
"2003-04";"M1";"EUR1";"1.5116"
"2003-04";"M1";"GBP1";"2.1658"
"2003-04";"M1";"DKK100";"20.36"
"2003-04";"M1";"NOK100";"19.29"
"2003-04";"M1";"CZK100";"4.8019"
"2003-04";"M1";"HUF100";"0.6142"
"2003-04";"M1";"PLN100";"35.35"
"2003-04";"M1";"RUB100";"4.37"
"2003-04";"M1";"SEK100";"16.57"
"2003-04";"M1";"TRY100";"0.0000862"
"2003-04";"M1";"USD1";"1.3595"
"2003-04";"M1";"CAD1";"0.9441"
"2003-04";"M1";"ARS100";"47.53"
"2003-04";"M1";"BRL100";"46.6"
"2003-04";"M1";"MXN100";"13.16"
"2003-04";"M1";"ZAR1";"0.19"
"2003-04";"M1";"JPY100";"1.1375"
"2003-04";"M1";"AUD1";"0.8483"
"2003-04";"M1";"CNY100";"16.389"
"2003-04";"M1";"HKD100";"17.4304"
"2003-04";"M1";"KRW100";"0.1119"
"2003-04";"M1";"MYR100";"35.77"
"2003-04";"M1";"NZD1";"0.7596"
"2003-04";"M1";"SGD100";"76.57"
"2003-04";"M1";"THB100";"3.1716"
"2003-04";"M1";"XDR1";"1.88226"
"2003-05";"M0";"EUR1";"1.5148"
"2003-05";"M0";"GBP1";"2.125"
"2003-05";"M0";"DKK100";"20.397"
"2003-05";"M0";"NOK100";"19.2265"
"2003-05";"M0";"CZK100";"4.8223"
"2003-05";"M0";"HUF100";"0.6165"
"2003-05";"M0";"PLN100";"34.9885"
"2003-05";"M0";"RUB100";"4.2345"
"2003-05";"M0";"SEK100";"16.5365"
"2003-05";"M0";"TRY100";"0.000088"
"2003-05";"M0";"USD1";"1.3097"
"2003-05";"M0";"CAD1";"0.9477"
"2003-05";"M0";"ARS100";"46.123"
"2003-05";"M0";"BRL100";"44.26"
"2003-05";"M0";"MXN100";"12.769"
"2003-05";"M0";"ZAR1";"0.1711"
"2003-05";"M0";"JPY100";"1.11749"
"2003-05";"M0";"AUD1";"0.848355"
"2003-05";"M0";"CNY100";"15.82109091"
"2003-05";"M0";"HKD100";"16.792665"
"2003-05";"M0";"KRW100";"0.1091"
"2003-05";"M0";"MYR100";"34.461"
"2003-05";"M0";"NZD1";"0.755"
"2003-05";"M0";"SGD100";"75.5285"
"2003-05";"M0";"THB100";"3.1032"
"2003-05";"M0";"XDR1";"1.845376"
"2003-05";"M1";"EUR1";"1.5292"
"2003-05";"M1";"GBP1";"2.1295"
"2003-05";"M1";"DKK100";"20.59"
"2003-05";"M1";"NOK100";"19.36"
"2003-05";"M1";"CZK100";"4.8766"
"2003-05";"M1";"HUF100";"0.6141"
"2003-05";"M1";"PLN100";"34.83"
"2003-05";"M1";"RUB100";"4.21"
"2003-05";"M1";"SEK100";"16.73"
"2003-05";"M1";"TRY100";"0.0000904"
"2003-05";"M1";"USD1";"1.292"
"2003-05";"M1";"CAD1";"0.9459"
"2003-05";"M1";"ARS100";"44.86"
"2003-05";"M1";"BRL100";"43.9"
"2003-05";"M1";"MXN100";"12.52"
"2003-05";"M1";"ZAR1";"0.1598"
"2003-05";"M1";"JPY100";"1.0886"
"2003-05";"M1";"AUD1";"0.8417"
"2003-05";"M1";"CNY100";"15.717"
"2003-05";"M1";"HKD100";"16.5669"
"2003-05";"M1";"KRW100";"0.1071"
"2003-05";"M1";"MYR100";"34"
"2003-05";"M1";"NZD1";"0.746"
"2003-05";"M1";"SGD100";"74.62"
"2003-05";"M1";"THB100";"3.0931"
"2003-05";"M1";"XDR1";"1.83316"
"2003-06";"M0";"EUR1";"1.5399"
"2003-06";"M0";"GBP1";"2.1914"
"2003-06";"M0";"DKK100";"20.7345"
"2003-06";"M0";"NOK100";"18.8575"
"2003-06";"M0";"CZK100";"4.899"
"2003-06";"M0";"HUF100";"0.5894"
"2003-06";"M0";"PLN100";"34.67"
"2003-06";"M0";"RUB100";"4.3295"
"2003-06";"M0";"SEK100";"16.892"
"2003-06";"M0";"TRY100";"0.000092"
"2003-06";"M0";"USD1";"1.3189"
"2003-06";"M0";"CAD1";"0.9746"
"2003-06";"M0";"ARS100";"46.826"
"2003-06";"M0";"BRL100";"45.635"
"2003-06";"M0";"MXN100";"12.56"
"2003-06";"M0";"ZAR1";"0.1669"
"2003-06";"M0";"JPY100";"1.115015"
